Data source record id,NCBI tax id,BioSample,BioProject,Data source organism name,NCBI scientific name,RDP taxa,Data source lineage,NCBI taxonomic lineage,RDP taxonomic lineage,basecount,16S gene count,23S gene count,tRNA gene count,Curator,Evidence,Note,References,rrnDB version
GCF_900187125.1,1010,SAMEA4412673,PRJNA224116,Sphingobacterium mizutaii,Sphingobacterium mizutaii,Sphingobacterium (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Sphingobacteriia|class; Sphingobacteriales|order; Sphingobacteriaceae|family; Sphingobacterium|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187165.1,1494,SAMEA4530647,PRJNA224116,Clostridium cochlearium,Clostridium cochlearium,Clostridium sensu stricto (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Clostridia|class; Eubacteriales|order; Clostridiaceae 1|family; Clostridium sensu stricto|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187175.1,28118,SAMEA44545918,PRJNA224116,Odoribacter splanchnicus,Odoribacter splanchnicus,Odoribacter (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Bacteroidia|class; Bacteroidales|order; Odoribacteraceae|family; Odoribacter|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187185.1,536441,SAMEA4412677,PRJNA224116,Chryseobacterium taklimakanense,Chryseobacterium taklimakanense,Chryseobacterium (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Weeksellaceae|family; Chryseobacterium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187205.1,93222,SAMEA4530655,PRJNA224116,Pandoraea sputorum,Pandoraea sputorum,Pandoraea (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Pandoraea|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187215.1,156978,SAMEA4535761,PRJNA224116,Corynebacterium imitans,Corynebacterium imitans,Corynebacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Corynebacteriaceae|family; Corynebacterium|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187235.1,43771,SAMEA4530651,PRJNA224116,Corynebacterium urealyticum,Corynebacterium urealyticum,Corynebacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Corynebacteriaceae|family; Corynebacterium|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187255.1,45243,SAMEA44541418,PRJNA224116,Capnocytophaga haemolytica,Capnocytophaga haemolytica,Capnocytophaga (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Capnocytophaga|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187285.1,248315,SAMEA44547418,PRJNA224116,Veillonella rodentium,Veillonella rodentium,Veillonella (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Negativicutes|class; Veillonellales|order; Veillonellaceae|family; Veillonella|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187295.1,35757,SAMEA4530656,PRJNA224116,Corynebacterium cystitidis,Corynebacterium cystitidis,Corynebacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Corynebacteriaceae|family; Corynebacterium|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187305.1,326523,SAMEA4504057,PRJNA224116,Neisseria zoodegmatis,Neisseria zoodegmatis,Neisseria (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Neisseriales|order; Neisseriaceae|family; Neisseria|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187315.1,1643,SAMEA4534872,PRJNA224116,Listeria welshimeri,Listeria welshimeri,Listeria (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Listeriaceae|family; Listeria|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900187355.1,45067,SAMEA44548918,PRJNA224116,Legionella lansingensis,Legionella lansingensis,Legionella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Legionellales|order; Legionellaceae|family; Legionella|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900198195.1,584609,SAMEA104150437,PRJNA224116,Tenacibaculum jejuense,Tenacibaculum jejuense,Tenacibaculum (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Tenacibaculum|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900217235.1,57320,SAMEA104288281,PRJNA224116,Pseudodesulfovibrio profundus,Pseudodesulfovibrio profundus,Pseudodesulfovibrio (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfovibrionales|order; Desulfovibrionaceae|family; Pseudodesulfovibrio|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900231165.1,1482074,SAMEA104312995,PRJNA224116,Hartmannibacter diazotrophicus,Hartmannibacter diazotrophicus,Hartmannibacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Hyphomicrobiales|order; Pleomorphomonadaceae|family; Hartmannibacter|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900239945.1,1967782,SAMEA103918591,PRJNA224116,Chlamydia serpentis,Chlamydia serpentis,Chlamydia (genus),NA,NA,Bacteria|domain; Chlamydiota|phylum; Chlamydiia|class; Chlamydiales|order; Chlamydiaceae|family; Chlamydia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900239975.1,1967783,SAMEA103918594,PRJNA224116,Chlamydia poikilotherma,Chlamydia poikilotherma,Chlamydia (genus),NA,NA,Bacteria|domain; Chlamydiota|phylum; Chlamydiia|class; Chlamydiales|order; Chlamydiaceae|family; Chlamydia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900289045.1,75385,SAMEA104558311,PRJNA224116,Micropruina glycogenica,Micropruina glycogenica,Micropruina (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Propionibacteriales|order; Propionibacteriaceae|family; Micropruina|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900292015.1,2094119,SAMEA104628733,PRJNA224116,Mycobacterium basiliense,Mycobacterium basiliense,Mycobacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Mycobacteriaceae|family; Mycobacterium|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900324035.1,1549949,SAMEA104196492,PRJNA224116,Bradyrhizobium vignae,Bradyrhizobium vignae,Bradyrhizobium (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Hyphomicrobiales|order; Bradyrhizobiaceae|family; Bradyrhizobium|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900324475.1,881260,SAMEA104711314,PRJNA224116,Enterobacter bugandensis,Enterobacter bugandensis,Enterobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Enterobacteriaceae|family; Enterobacter|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900327255.1,784,SAMEA104570325,PRJNA224116,Orientia tsutsugamushi,Orientia tsutsugamushi,Orientia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rickettsiales|order; Rickettsiaceae|family; Orientia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900343015.1,235559,SAMEA4584479,PRJNA224116,Arsenophonus endosymbiont of Aleurodicus dispersus,Arsenophonus endosymbiont of Aleurodicus dispersus,Arsenophonus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Morganellaceae|family; Arsenophonus|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900343095.1,2161821,SAMEA4588005,PRJNA224116,Dialister massiliensis,Dialister massiliensis,Dialister (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Negativicutes|class; Veillonellales|order; Veillonellaceae|family; Dialister|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900343145.1,2161816,SAMEA4588000,PRJNA224116,Tessaracoccus timonensis,Tessaracoccus timonensis,Tessaracoccus (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Propionibacteriales|order; Propionibacteriaceae|family; Tessaracoccus|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900465055.1,69539,SAMEA104555970,PRJNA224116,Moritella yayanosii,Moritella yayanosii,Moritella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Moritellaceae|family; Moritella|genus,NA,16,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900474605.1,44008,SAMEA3529272,PRJNA224116,Enterococcus cecorum,Enterococcus cecorum,Enterococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Enterococcaceae|family; Enterococcus|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900474615.1,1296,SAMEA3505362,PRJNA224116,Mammaliicoccus sciuri,Mammaliicoccus sciuri,Mammaliicoccus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Staphylococcaceae|family; Mammaliicoccus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475025.1,1345,SAMEA3572443,PRJNA224116,Streptococcus ferus,Streptococcus ferus,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475035.1,1314,SAMEA3594357,PRJNA224116,Streptococcus pyogenes,Streptococcus pyogenes,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475285.1,47884,SAMEA3711430,PRJNA224116,Pseudomonas taetrolens,Pseudomonas taetrolens,Pseudomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Pseudomonadaceae|family; Pseudomonas|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475315.1,483,SAMEA3714889,PRJNA224116,Neisseria cinerea,Neisseria cinerea,Neisseria (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Neisseriales|order; Neisseriaceae|family; Neisseria|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475375.1,238,SAMEA3643315,PRJNA224116,Elizabethkingia meningoseptica,Elizabethkingia meningoseptica,Elizabethkingia (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Weeksellaceae|family; Elizabethkingia|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475415.1,1340,SAMEA3632063,PRJNA224116,Streptococcus porcinus,Streptococcus porcinus,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475445.1,889201,SAMEA3649037,PRJNA224116,Streptococcus cristatus ATCC 51100,Streptococcus cristatus ATCC 51100,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475505.1,1305,SAMEA3672886,PRJNA224116,Streptococcus sanguinis,Streptococcus sanguinis,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475555.1,465515,SAMEA3867442,PRJNA224116,Micrococcus luteus NCTC 2665,Micrococcus luteus NCTC 2665,Micrococcus (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Micrococcales|order; Micrococcaceae|family; Micrococcus|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475595.1,1349,SAMEA3871780,PRJNA224116,Streptococcus uberis,Streptococcus uberis,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475625.1,1580,SAMEA3919799,PRJNA224116,Levilactobacillus brevis,Levilactobacillus brevis,Levilactobacillus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Lactobacillaceae|family; Levilactobacillus|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475675.1,150055,SAMEA3905384,PRJNA224116,Streptococcus lutetiensis,Streptococcus lutetiensis,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475835.1,43674,SAMEA3905375,PRJNA224116,Jonesia denitrificans,Jonesia denitrificans,Jonesia (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Micrococcales|order; Jonesiaceae|family; Jonesia|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475855.1,333962,SAMEA3936798,PRJNA224116,Providencia heimbachae,Providencia heimbachae,Providencia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Morganellaceae|family; Providencia|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475885.1,197575,SAMEA4076725,PRJNA224116,Haemophilus aegyptius,Haemophilus aegyptius,Haemophilus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pasteurellales|order; Pasteurellaceae|family; Haemophilus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475905.1,504,SAMEA4076727,PRJNA224116,Kingella kingae,Kingella kingae,Kingella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Neisseriales|order; Neisseriaceae|family; Kingella|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475915.1,28264,SAMEA4030753,PRJNA224116,Arcanobacterium haemolyticum,Arcanobacterium haemolyticum,Arcanobacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Actinomycetales|order; Actinomycetaceae|family; Arcanobacterium|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475945.1,46679,SAMEA4040591,PRJNA224116,Pseudomonas mucidolens,Pseudomonas mucidolens,Pseudomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Pseudomonadaceae|family; Pseudomonas|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900475975.1,1338,SAMEA4012327,PRJNA224116,Streptococcus intermedius,Streptococcus intermedius,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476005.1,648,SAMEA4475690,PRJNA224116,Aeromonas caviae,Aeromonas caviae,Aeromonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Aeromonadales|order; Aeromonadaceae|family; Aeromonas|genus,NA,10,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476035.1,888057,SAMEA87357418,PRJNA224116,Aggregatibacter segnis ATCC 33393,Aggregatibacter segnis ATCC 33393,Aggregatibacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pasteurellales|order; Pasteurellaceae|family; Aggregatibacter|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476045.1,29391,SAMEA4364208,PRJNA224116,Gemella morbillorum,Gemella morbillorum,Gemella (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Bacillales_Incertae Sedis XI|family; Gemella|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476055.1,113107,SAMEA103899862,PRJNA224116,Streptococcus australis,Streptococcus australis,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476065.1,2100,SAMEA4384243,PRJNA224116,Mesomycoplasma hyorhinis,Mesomycoplasma hyorhinis,Mesomycoplasma (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmoidales|order; Metamycoplasmataceae|family; Mesomycoplasma|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476085.1,2096,SAMEA4384242,PRJNA224116,Mycoplasmoides gallisepticum,Mycoplasmoides gallisepticum,Mycoplasmoides (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmoidales|order; Mycoplasmoidaceae|family; Mycoplasmoides|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476105.1,53558,SAMEA4434527,PRJNA224116,Mycoplasmopsis edwardii,Mycoplasmopsis edwardii,Mycoplasmopsis (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmoidales|order; Metamycoplasmataceae|family; Mycoplasmopsis|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476125.1,45363,SAMEA4434528,PRJNA224116,Metamycoplasma alkalescens,Metamycoplasma alkalescens,Metamycoplasma (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmoidales|order; Metamycoplasmataceae|family; Metamycoplasma|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476175.1,2123,SAMEA4412699,PRJNA224116,Mycoplasma putrefaciens,Mycoplasma putrefaciens,Mycoplasma (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmatales|order; Mycoplasmataceae|family; Mycoplasma|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476215.1,217,SAMEA44549668,PRJNA224116,Helicobacter mustelae,Helicobacter mustelae,Helicobacter (genus),NA,NA,Bacteria|domain; Campylobacterota|phylum; Campylobacteria|class; Campylobacterales|order; Helicobacteraceae|family; Helicobacter|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900476255.1,393921,SAMEA87364168,PRJNA224116,Porphyromonas crevioricanis,Porphyromonas crevioricanis,Porphyromonas (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Bacteroidia|class; Bacteroidales|order; Porphyromonadaceae|family; Porphyromonas|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_900477945.1,726,SAMEA3905387,PRJNA224116,Haemophilus haemolyticus,Haemophilus haemolyticus,Haemophilus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pasteurellales|order; Pasteurellaceae|family; Haemophilus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
